% Moku:Go Data Logger
% Input 1, DC coupling, 10 Vpp range
% Input 2, DC coupling, 10 Vpp range
% Acquisition rate: 1.0000000000e+03 Hz, Precision mode
% Output 1 - Sine, 10.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% Output 2 - Ramp, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, symmetry 90.00 %
% Acquired 1970-01-28 T 07:33:15 +1000
% Time (s), Input 1 (V), Input 2 (V)
0.0000000000e+00, -1.3911793361e-02, 8.3208632166e-01
1.0000000000e-03, -2.4136786396e-02, 8.3216135831e-01
2.0000000000e-03, -3.8994041442e-02, 8.3136596991e-01
3.0000000000e-03, -4.5752341633e-02, 8.3109583800e-01
4.0000000000e-03, -3.2495868276e-02, 8.3084571586e-01
5.0000000000e-03, -1.8899228809e-02, 8.3017538852e-01
6.0000000000e-03, -3.0494891165e-02, 8.2989024929e-01
7.0000000000e-03, -3.8288697011e-02, 8.3008534455e-01
8.0000000000e-03, -4.9344095547e-02, 8.2999530058e-01
9.0000000000e-03, -4.1710367870e-02, 8.3168612624e-01
1.0000000000e-02, -2.8338838329e-02, 8.3296174915e-01
1.1000000000e-02, -1.7828706055e-02, 8.3311682488e-01
1.2000000000e-02, -2.5137274952e-02, 8.3326189572e-01
1.3000000000e-02, -4.0584818245e-02, 8.3279166610e-01
1.4000000000e-02, -3.7273201127e-02, 8.3113085509e-01
1.5000000000e-02, -2.9999649330e-02, 8.2963012226e-01
1.6000000000e-02, -1.6658134446e-02, 8.2861462638e-01
1.7000000000e-02, -1.9849692937e-02, 8.2828446515e-01
1.8000000000e-02, -3.0815047503e-02, 8.2887975585e-01
1.9000000000e-02, -4.6147534613e-02, 8.3036548135e-01
2.0000000000e-02, -4.2000509551e-02, 8.3212634121e-01
2.1000000000e-02, -2.8293816344e-02, 8.3303678579e-01
2.2000000000e-02, -2.4011725327e-02, 8.3351201786e-01
2.3000000000e-02, -3.4541867371e-02, 8.3339195923e-01
2.4000000000e-02, -4.3816396279e-02, 8.3309181266e-01
2.5000000000e-02, -4.9914374024e-02, 8.3256655617e-01
2.6000000000e-02, -3.9844456714e-02, 8.3197626792e-01
2.7000000000e-02, -2.4907162584e-02, 8.3146101632e-01
2.8000000000e-02, -1.9934734464e-02, 8.3087072807e-01
2.9000000000e-02, -2.9259287800e-02, 8.3019039585e-01
3.0000000000e-02, -4.4166567273e-02, 8.2978019555e-01
3.1000000000e-02, -3.2360802321e-02, 8.2909986333e-01
3.2000000000e-02, -2.3356405323e-02, 8.2839952134e-01
3.3000000000e-02, -1.2536121598e-02, 8.2929495860e-01
3.4000000000e-02, -1.8108842851e-02, 8.3109583800e-01
3.5000000000e-02, -3.2510875604e-02, 8.3252153419e-01
3.6000000000e-02, -4.3606293682e-02, 8.3416233542e-01
3.7000000000e-02, -3.5682424324e-02, 8.3526287283e-01
3.8000000000e-02, -2.1585540580e-02, 8.3413232076e-01
3.9000000000e-02, -2.7798574509e-02, 8.3250152442e-01
4.0000000000e-02, -3.5157167833e-02, 8.3185120685e-01
4.1000000000e-02, -4.9689264099e-02, 8.3021040562e-01
4.2000000000e-02, -4.7313103780e-02, 8.2861962882e-01
4.3000000000e-02, -3.6062609975e-02, 8.2890476806e-01
4.4000000000e-02, -2.1220362258e-02, 8.2928995615e-01
4.5000000000e-02, -2.2696082877e-02, 8.3010035188e-01
4.6000000000e-02, -3.5102140962e-02, 8.3100579403e-01
4.7000000000e-02, -4.0624837788e-02, 8.3162109449e-01
4.8000000000e-02, -2.9529419709e-02, 8.3158607739e-01
4.9000000000e-02, -1.8353962547e-02, 8.3130594059e-01
5.0000000000e-02, -1.2586146026e-02, 8.3113085509e-01
5.1000000000e-02, -2.2951207458e-02, 8.3098078181e-01
5.2000000000e-02, -3.9094090298e-02, 8.3099078670e-01
5.3000000000e-02, -4.2590797799e-02, 8.3085572074e-01
5.4000000000e-02, -3.2075663083e-02, 8.3168112380e-01
5.5000000000e-02, -1.9614578126e-02, 8.3146101632e-01
5.6000000000e-02, -3.1225247811e-02, 8.3028544227e-01
5.7000000000e-02, -3.8959024343e-02, 8.3024042028e-01
5.8000000000e-02, -5.2145463502e-02, 8.2999530058e-01
5.9000000000e-02, -4.3746362080e-02, 8.2924993661e-01
6.0000000000e-02, -3.0309800783e-02, 8.3012036165e-01
6.1000000000e-02, -1.8819189725e-02, 8.3129093326e-01
6.2000000000e-02, -2.7058212978e-02, 8.3152604807e-01
6.3000000000e-02, -4.1945482681e-02, 8.3162609693e-01
6.4000000000e-02, -3.5322248445e-02, 8.3140098700e-01
6.5000000000e-02, -2.6728051755e-02, 8.3090074273e-01
6.6000000000e-02, -1.3986830003e-02, 8.3008534455e-01
6.7000000000e-02, -1.4937294131e-02, 8.2966013692e-01
6.8000000000e-02, -2.7038203207e-02, 8.2921992195e-01
6.9000000000e-02, -4.2200607262e-02, 8.2928495371e-01
7.0000000000e-02, -4.0254657022e-02, 8.2974517845e-01
7.1000000000e-02, -2.7633493897e-02, 8.3091074761e-01
7.2000000000e-02, -2.3821632501e-02, 8.3142099678e-01
7.3000000000e-02, -3.4016610880e-02, 8.3149603342e-01
7.4000000000e-02, -4.4316640557e-02, 8.3116086975e-01
7.5000000000e-02, -5.0594706241e-02, 8.3110084044e-01
7.6000000000e-02, -3.9134109840e-02, 8.3088573540e-01
7.7000000000e-02, -2.3801622730e-02, 8.3073065967e-01
7.8000000000e-02, -2.0860186378e-02, 8.3076567677e-01
7.9000000000e-02, -3.0654969334e-02, 8.3082570609e-01
8.0000000000e-02, -4.2295653675e-02, 8.2986523707e-01
8.1000000000e-02, -3.1475369949e-02, 8.2907985356e-01
8.2000000000e-02, -2.4111774183e-02, 8.2880972165e-01
8.3000000000e-02, -1.3571627253e-02, 8.2828446515e-01
8.4000000000e-02, -2.0389956757e-02, 8.2872468012e-01
8.5000000000e-02, -3.4546869814e-02, 8.2965013203e-01
8.6000000000e-02, -4.5737334305e-02, 8.3045552532e-01
8.7000000000e-02, -3.7963538231e-02, 8.3160108472e-01
8.8000000000e-02, -2.3736590974e-02, 8.3281167587e-01
8.9000000000e-02, -2.9109214516e-02, 8.3285669785e-01
9.0000000000e-02, -3.7968540673e-02, 8.3277165633e-01
9.1000000000e-02, -5.0404613416e-02, 8.3240647800e-01
9.2000000000e-02, -4.9083968523e-02, 8.3136096746e-01
9.3000000000e-02, -3.7693406321e-02, 8.2963512470e-01
9.4000000000e-02, -2.1640567451e-02, 8.2927494882e-01
9.5000000000e-02, -2.3901671586e-02, 8.2907985356e-01
9.6000000000e-02, -3.5482326613e-02, 8.2881972653e-01
9.7000000000e-02, -4.1600314129e-02, 8.2943002455e-01
