% Moku:Go Data Logger
% Input 1, DC coupling, 10 Vpp range
% Input 2, DC coupling, 10 Vpp range
% Acquisition rate: 1.0000000000e+03 Hz, Precision mode
% Output 1 - Sine, 10.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% Output 2 - Ramp, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, symmetry 90.00 %
% Acquired 1970-01-28 T 07:32:19 +1000
% Time (s), Input 1 (V), Input 2 (V)
0.0000000000e+00, -1.9084319192e-02, 5.3368060516e-01
1.0000000000e-03, -3.3946576681e-02, 5.3367060028e-01
2.0000000000e-03, -4.3956464677e-02, 5.3357055142e-01
3.0000000000e-03, -3.6067612418e-02, 5.3357555387e-01
4.0000000000e-03, -2.3471461507e-02, 5.3352052699e-01
5.0000000000e-03, -3.4506850272e-02, 5.3353553432e-01
6.0000000000e-03, -4.1715370313e-02, 5.3379065890e-01
7.0000000000e-03, -5.6327505663e-02, 5.3370061493e-01
8.0000000000e-03, -5.1995390219e-02, 5.3338546104e-01
9.0000000000e-03, -3.8323714110e-02, 5.3298526562e-01
1.0000000000e-02, -2.1540518595e-02, 5.3269012149e-01
1.1000000000e-02, -2.5617509458e-02, 5.3269512394e-01
1.2000000000e-02, -3.7923518688e-02, 5.3299026806e-01
1.3000000000e-02, -3.5677421882e-02, 5.3358055631e-01
1.4000000000e-02, -2.6312849004e-02, 5.3381066868e-01
1.5000000000e-02, -1.2681192438e-02, 5.3403077616e-01
1.6000000000e-02, -1.2801251065e-02, 5.3425588608e-01
1.7000000000e-02, -2.3126292956e-02, 5.3388570532e-01
1.8000000000e-02, -4.0524788932e-02, 5.3376564669e-01
1.9000000000e-02, -4.3331159330e-02, 5.3323038531e-01
2.0000000000e-02, -3.4396796531e-02, 5.3295024852e-01
2.1000000000e-02, -2.6492936944e-02, 5.3286520699e-01
2.2000000000e-02, -3.9169126940e-02, 5.3285520211e-01
2.3000000000e-02, -4.8483675389e-02, 5.3271013127e-01
2.4000000000e-02, -5.7798223839e-02, 5.3311032669e-01
2.5000000000e-02, -4.8248560579e-02, 5.3328040974e-01
2.6000000000e-02, -3.1060167199e-02, 5.3345049280e-01
2.7000000000e-02, -2.3616532348e-02, 5.3389070776e-01
2.8000000000e-02, -2.9299307342e-02, 5.3386069310e-01
2.9000000000e-02, -4.1685355656e-02, 5.3380566623e-01
3.0000000000e-02, -3.2545892704e-02, 5.2732750284e-01
3.1000000000e-02, -2.5862629154e-02, 5.2727747841e-01
3.2000000000e-02, -1.1680703883e-02, 5.2707738070e-01
3.3000000000e-02, -1.6367992765e-02, 5.2707738070e-01
3.4000000000e-02, -3.0189742156e-02, 5.2706737581e-01
3.5000000000e-02, -4.6002463772e-02, 5.2724246131e-01
3.6000000000e-02, -4.0269664350e-02, 5.2731249551e-01
3.7000000000e-02, -2.6968169008e-02, 5.2726747352e-01
3.8000000000e-02, -2.9614461237e-02, 5.2724746375e-01
3.9000000000e-02, -3.8763929075e-02, 5.2704736604e-01
4.0000000000e-02, -5.1850319378e-02, 5.2702235383e-01
4.1000000000e-02, -5.4871794815e-02, 5.2682225612e-01
4.2000000000e-02, -4.2235624362e-02, 5.3370061493e-01
4.3000000000e-02, -2.6808090839e-02, 5.3368560761e-01
4.4000000000e-02, -2.6192790378e-02, 5.3304529493e-01
4.5000000000e-02, -3.5792478066e-02, 5.3274014592e-01
4.6000000000e-02, -4.3426205742e-02, 5.2729748818e-01
4.7000000000e-02, -2.9859580933e-02, 5.2739253459e-01
4.8000000000e-02, -1.8599082243e-02, 5.2702735627e-01
4.9000000000e-02, -1.0285022348e-02, 5.2706737581e-01
5.0000000000e-02, -1.9909722250e-02, 5.2713240757e-01
5.1000000000e-02, -3.5942551349e-02, 5.2721744910e-01
5.2000000000e-02, -4.2970983450e-02, 5.2711239780e-01
5.3000000000e-02, -3.4796991953e-02, 5.2722745398e-01
