% Moku:Go Data Logger
% Input 1, DC coupling, 10 Vpp range
% Input 2, DC coupling, 10 Vpp range
% Acquisition rate: 1.0000000000e+03 Hz, Precision mode
% Output 1 - Sine, 10.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% Output 2 - Ramp, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, symmetry 90.00 %
% Acquired 1970-01-28 T 07:37:26 +1000
% Time (s), Input 1 (V), Input 2 (V)
0.0000000000e+00, -2.0169849275e-02, 5.2400588083e-01
1.0000000000e-03, -2.8268804130e-02, 5.2425100053e-01
2.0000000000e-03, -3.7858486932e-02, 5.2459616908e-01
3.0000000000e-03, -5.2635702894e-02, 5.2470122038e-01
4.0000000000e-03, -5.0214520590e-02, 5.2449612023e-01
5.0000000000e-03, -3.3251237135e-02, 5.2464119107e-01
6.0000000000e-03, -1.8073825751e-02, 5.2434104450e-01
7.0000000000e-03, -2.4637030674e-02, 5.2379577824e-01
8.0000000000e-03, -3.8768931518e-02, 5.2368072205e-01
9.0000000000e-03, -4.0744896414e-02, 5.2383079534e-01
1.0000000000e-02, -2.9629468565e-02, 5.2369072694e-01
1.1000000000e-02, -1.4306986341e-02, 5.2380578312e-01
1.2000000000e-02, -1.1295515789e-02, 5.2445109824e-01
1.3000000000e-02, -2.3611529905e-02, 5.2423599320e-01
1.4000000000e-02, -4.1060050309e-02, 5.2427101030e-01
1.5000000000e-02, -4.4136552617e-02, 5.2454614465e-01
1.6000000000e-02, -3.2640939116e-02, 5.2429602252e-01
1.7000000000e-02, -2.2440958295e-02, 5.2409092236e-01
1.8000000000e-02, -3.4251725690e-02, 5.2395585641e-01
1.9000000000e-02, -4.3646313225e-02, 5.2365070740e-01
2.0000000000e-02, -5.6222454365e-02, 5.2321549488e-01
2.1000000000e-02, -4.6912908358e-02, 5.2344060480e-01
2.2000000000e-02, -3.0244769026e-02, 5.2326051686e-01
2.3000000000e-02, -2.1115310959e-02, 5.2328052663e-01
2.4000000000e-02, -2.9944622460e-02, 5.2354065366e-01
2.5000000000e-02, -4.5602268350e-02, 5.2392083931e-01
2.6000000000e-02, -3.7463293953e-02, 5.2438606649e-01
2.7000000000e-02, -2.5982687781e-02, 5.2462618374e-01
2.8000000000e-02, -1.1265501133e-02, 5.2441608114e-01
2.9000000000e-02, -1.5632633676e-02, 5.2452613488e-01
3.0000000000e-02, -3.0024661544e-02, 5.2440107381e-01
3.1000000000e-02, -4.4966958118e-02, 5.2374075137e-01
3.2000000000e-02, -3.7768442962e-02, 5.2329053152e-01
3.3000000000e-02, -2.5057235867e-02, 5.2329553396e-01
3.4000000000e-02, -2.5017216325e-02, 5.2299038495e-01
3.5000000000e-02, -3.4872028595e-02, 5.2308042892e-01
3.6000000000e-02, -4.8813836613e-02, 5.2351564144e-01
3.7000000000e-02, -5.3190974042e-02, 5.2344060480e-01
3.8000000000e-02, -3.9849459157e-02, 5.2373074648e-01
3.9000000000e-02, -2.2686077991e-02, 5.2403089305e-01
4.0000000000e-02, -2.1305403785e-02, 5.2405590526e-01
4.1000000000e-02, -3.4446820959e-02, 5.2416095656e-01
4.2000000000e-02, -4.8363616763e-02, 5.2423099076e-01
4.3000000000e-02, -3.4236718362e-02, 5.2412093702e-01
4.4000000000e-02, -2.2280880126e-02, 5.2374575381e-01
4.5000000000e-02, -1.0004885553e-02, 5.2368072205e-01
4.6000000000e-02, -2.0855183935e-02, 5.2349062923e-01
4.7000000000e-02, -3.6712927536e-02, 5.2330053640e-01
4.8000000000e-02, -4.5067006973e-02, 5.2312545091e-01
4.9000000000e-02, -3.5902531807e-02, 5.2291534831e-01
5.0000000000e-02, -2.2591031578e-02, 5.2296037029e-01
5.1000000000e-02, -3.0669976662e-02, 5.2312044846e-01
5.2000000000e-02, -3.8473787394e-02, 5.2354565610e-01
5.3000000000e-02, -5.2385580755e-02, 5.2359067808e-01
5.4000000000e-02, -5.0949879678e-02, 5.2371573915e-01
5.5000000000e-02, -3.7468296396e-02, 5.2358067320e-01
5.6000000000e-02, -2.1255379357e-02, 5.2334055594e-01
5.7000000000e-02, -2.5182296937e-02, 5.2308042892e-01
5.8000000000e-02, -3.9779424958e-02, 5.2303040449e-01
5.9000000000e-02, -4.3171081161e-02, 5.2278028235e-01
6.0000000000e-02, -3.0694988876e-02, 5.2272025304e-01
6.1000000000e-02, -1.7068334753e-02, 5.2267022861e-01
6.2000000000e-02, -1.1045393650e-02, 5.2289533854e-01
6.3000000000e-02, -2.5187299379e-02, 5.2330053640e-01
6.4000000000e-02, -4.3996484219e-02, 5.2364570495e-01
6.5000000000e-02, -4.2665834440e-02, 5.2369572938e-01
6.6000000000e-02, -2.9854578490e-02, 5.2363570007e-01
6.7000000000e-02, -1.9369458430e-02, 5.2353064877e-01
6.8000000000e-02, -3.3021124767e-02, 5.2323050220e-01
6.9000000000e-02, -4.3306147116e-02, 5.2301539716e-01
7.0000000000e-02, -5.3866303817e-02, 5.2266522617e-01
7.1000000000e-02, -4.4016493990e-02, 5.2265522128e-01
7.2000000000e-02, -2.8623977567e-02, 5.2282030190e-01
7.3000000000e-02, -2.0700108209e-02, 5.2267022861e-01
7.4000000000e-02, -2.8633982452e-02, 5.2271525060e-01
7.5000000000e-02, -4.3181086046e-02, 5.2315046312e-01
7.6000000000e-02, -3.6292722343e-02, 5.2319548510e-01
7.7000000000e-02, -2.7488423057e-02, 5.2344560724e-01
7.8000000000e-02, -1.1140440063e-02, 5.2367071717e-01
7.9000000000e-02, -1.5007328329e-02, 5.2392083931e-01
8.0000000000e-02, -2.9614461237e-02, 5.2385580755e-01
8.1000000000e-02, -4.4891921476e-02, 5.2380078068e-01
8.2000000000e-02, -3.9644359003e-02, 5.2348562679e-01
8.3000000000e-02, -2.7558457256e-02, 5.2331054129e-01
8.4000000000e-02, -2.5832614498e-02, 5.2313045335e-01
8.5000000000e-02, -3.7258193799e-02, 5.2275527014e-01
8.6000000000e-02, -4.9589215243e-02, 5.2278028235e-01
8.7000000000e-02, -5.3651198778e-02, 5.2319048266e-01
8.8000000000e-02, -4.1245140692e-02, 5.2343560236e-01
8.9000000000e-02, -2.2395936310e-02, 5.2351564144e-01
9.0000000000e-02, -2.0314920115e-02, 5.2358067320e-01
9.1000000000e-02, -3.2120685068e-02, 5.2410092725e-01
9.2000000000e-02, -4.5046997202e-02, 5.2408091748e-01
9.3000000000e-02, -3.4226713477e-02, 5.2417596389e-01
9.4000000000e-02, -2.1965726231e-02, 5.2406591015e-01
9.5000000000e-02, -8.9593750126e-03, 5.2384080022e-01
9.6000000000e-02, -1.9894714922e-02, 5.2347061946e-01
9.7000000000e-02, -3.6632888452e-02, 5.2325551442e-01
9.8000000000e-02, -4.4391677198e-02, 5.2297537762e-01
9.9000000000e-02, -3.5732448752e-02, 5.2297037518e-01
1.0000000000e-01, -2.2060772644e-02, 5.2298038006e-01
1.0100000000e-01, -3.0259776355e-02, 5.2313545579e-01
1.0200000000e-01, -3.7933523574e-02, 5.2346061457e-01
1.0300000000e-01, -5.1380089757e-02, 5.2415595412e-01
1.0400000000e-01, -4.9689264099e-02, 5.2411593458e-01
1.0500000000e-01, -3.4336767218e-02, 5.2403589549e-01
1.0600000000e-01, -2.0054793091e-02, 5.2389082465e-01
1.0700000000e-01, -2.6057724423e-02, 5.2380578312e-01
1.0800000000e-01, -3.8773933960e-02, 5.2374075137e-01
1.0900000000e-01, -4.0799923285e-02, 5.2352564633e-01
1.1000000000e-01, -3.1805531173e-02, 5.2343560236e-01
1.1100000000e-01, -1.6097860855e-02, 5.2348562679e-01
1.1200000000e-01, -1.0149956393e-02, 5.2390082954e-01
1.1300000000e-01, -2.3911676471e-02, 5.2372074160e-01
1.1400000000e-01, -4.2395702530e-02, 5.2360568541e-01
1.1500000000e-01, -4.2295653675e-02, 5.2387581732e-01
1.1600000000e-01, -3.0714998647e-02, 5.2403089305e-01
1.1700000000e-01, -1.9824680723e-02, 5.2418096633e-01
1.1800000000e-01, -3.5192184932e-02, 5.2418596877e-01
1.1900000000e-01, -4.5857392932e-02, 5.2407091259e-01
1.2000000000e-01, -5.4546636035e-02, 5.2411593458e-01
1.2100000000e-01, -4.4431696741e-02, 5.2375575870e-01
1.2200000000e-01, -2.7873611150e-02, 5.2377076602e-01
1.2300000000e-01, -2.0079805305e-02, 5.2356066343e-01
1.2400000000e-01, -2.8954138790e-02, 5.2343560236e-01
1.2500000000e-01, -4.3311149559e-02, 5.2351063900e-01
1.2600000000e-01, -3.5842502493e-02, 5.2363069763e-01
1.2700000000e-01, -2.7413386415e-02, 5.2377576847e-01
1.2800000000e-01, -1.2626165568e-02, 5.2441608114e-01
1.2900000000e-01, -1.5052350314e-02, 5.2456615442e-01
1.3000000000e-01, -3.0099698186e-02, 5.2468121061e-01
1.3100000000e-01, -4.4886919033e-02, 5.2458116175e-01
1.3200000000e-01, -3.9374227094e-02, 5.2435104939e-01
1.3300000000e-01, -2.6643010227e-02, 5.2411093213e-01
1.3400000000e-01, -2.5542472817e-02, 5.2379577824e-01
1.3500000000e-01, -3.6212683259e-02, 5.2335556327e-01
1.3600000000e-01, -4.9118985622e-02, 5.2324050709e-01
1.3700000000e-01, -5.3666206106e-02, 5.2333055106e-01
1.3800000000e-01, -4.0219639923e-02, 5.2341559259e-01
1.3900000000e-01, -2.2606038907e-02, 5.2374075137e-01
1.4000000000e-01, -2.1785638291e-02, 5.2424099564e-01
1.4100000000e-01, -3.2195721709e-02, 5.2436105427e-01
1.4200000000e-01, -4.3581281469e-02, 5.2472123015e-01
1.4300000000e-01, -3.2365804764e-02, 5.2499136206e-01
1.4400000000e-01, -2.2380928982e-02, 5.2509641336e-01
1.4500000000e-01, -9.6997365436e-03, 5.2465619839e-01
1.4600000000e-01, -1.9159355834e-02, 5.2460617397e-01
1.4700000000e-01, -3.6297724786e-02, 5.2404089793e-01
1.4800000000e-01, -4.4261613686e-02, 5.2357567076e-01
1.4900000000e-01, -3.5022101878e-02, 5.2322049732e-01
1.5000000000e-01, -2.0444983627e-02, 5.2314546068e-01
1.5100000000e-01, -2.9984642002e-02, 5.2322549976e-01
1.5200000000e-01, -3.8678887548e-02, 5.2364570495e-01
1.5300000000e-01, -5.4181457712e-02, 5.2438106404e-01
1.5400000000e-01, -5.0429625629e-02, 5.2473123504e-01
1.5500000000e-01, -3.4181691492e-02, 5.2454114221e-01
1.5600000000e-01, -1.8909233695e-02, 5.2449612023e-01
1.5700000000e-01, -2.4126781511e-02, 5.2431603229e-01
1.5800000000e-01, -3.7623372122e-02, 5.2407091259e-01
