% Moku:Go Data Logger
% Input 1, DC coupling, 10 Vpp range
% Input 2, DC coupling, 10 Vpp range
% Acquisition rate: 1.0000000000e+03 Hz, Precision mode
% Output 1 - Sine, 10.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% Output 2 - Ramp, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, symmetry 90.00 %
% Acquired 1970-01-28 T 07:37:20 +1000
% Time (s), Input 1 (V), Input 2 (V)
0.0000000000e+00, -1.8649106671e-02, 5.2809287658e-01
1.0000000000e-03, -2.2105794629e-02, 5.2797281796e-01
2.0000000000e-03, -3.7198164486e-02, 5.2744756146e-01
3.0000000000e-03, -3.8483792279e-02, 5.2677223169e-01
4.0000000000e-03, -2.7318340002e-02, 5.2685727322e-01
5.0000000000e-03, -1.4667162221e-02, 5.2660214863e-01
6.0000000000e-03, -9.7047389863e-03, 5.2691730253e-01
7.0000000000e-03, -2.2641056006e-02, 5.2685227077e-01
8.0000000000e-03, -3.9634354118e-02, 5.2711239780e-01
9.0000000000e-03, -4.1835428940e-02, 5.2767767383e-01
1.0000000000e-02, -3.1610435904e-02, 5.2785275933e-01
1.1000000000e-02, -1.9029292322e-02, 5.2772269582e-01
1.2000000000e-02, -3.1585423691e-02, 5.2793279841e-01
1.3000000000e-02, -4.3571276583e-02, 5.2805785948e-01
1.4000000000e-02, -5.4166450383e-02, 5.2782774712e-01
1.5000000000e-02, -4.6567739806e-02, 5.2753760543e-01
1.6000000000e-02, -2.9489400167e-02, 5.2755261276e-01
1.7000000000e-02, -1.9839688051e-02, 5.2712740513e-01
1.8000000000e-02, -2.7768559852e-02, 5.2696232451e-01
1.9000000000e-02, -4.3181086046e-02, 5.2672220726e-01
2.0000000000e-02, -3.6737939750e-02, 5.2677223169e-01
2.1000000000e-02, -2.8078711304e-02, 5.2689729276e-01
2.2000000000e-02, -1.1690708769e-02, 5.2752760055e-01
2.3000000000e-02, -1.3106400074e-02, 5.2814790345e-01
2.4000000000e-02, -2.9609458794e-02, 5.2855810376e-01
2.5000000000e-02, -4.4206586816e-02, 5.2859812330e-01
2.6000000000e-02, -3.8838965716e-02, 5.2839302315e-01
2.7000000000e-02, -2.6322853890e-02, 5.2780273490e-01
2.8000000000e-02, -2.3226341811e-02, 5.2726247108e-01
2.9000000000e-02, -3.4136669507e-02, 5.2715241734e-01
3.0000000000e-02, -4.7133015840e-02, 5.2686227566e-01
3.1000000000e-02, -5.2320548999e-02, 5.2678223657e-01
3.2000000000e-02, -3.9334207551e-02, 5.2677223169e-01
3.3000000000e-02, -2.2165823942e-02, 5.2702235383e-01
3.4000000000e-02, -1.8964260566e-02, 5.2727247597e-01
3.5000000000e-02, -2.9789546734e-02, 5.2768767872e-01
3.6000000000e-02, -4.2615810013e-02, 5.2776771780e-01
3.7000000000e-02, -3.0895086587e-02, 5.2793279841e-01
3.8000000000e-02, -2.2571021807e-02, 5.2782274467e-01
3.9000000000e-02, -9.9098391402e-03, 5.2815290590e-01
4.0000000000e-02, -1.9779658738e-02, 5.2856810865e-01
4.1000000000e-02, -3.6197675930e-02, 5.2839802559e-01
4.2000000000e-02, -4.5607270793e-02, 5.2806786437e-01
4.3000000000e-02, -3.7118125401e-02, 5.2763765429e-01
4.4000000000e-02, -2.3236346697e-02, 5.2686727810e-01
4.5000000000e-02, -2.9369341541e-02, 5.2644207047e-01
4.6000000000e-02, -3.8538819150e-02, 5.2667718528e-01
4.7000000000e-02, -5.3746245190e-02, 5.2690729764e-01
4.8000000000e-02, -5.0469645172e-02, 5.2740253948e-01
4.9000000000e-02, -3.5572370583e-02, 5.2799783017e-01
5.0000000000e-02, -2.0084807747e-02, 5.2851808422e-01
5.1000000000e-02, -2.3956698456e-02, 5.2830798162e-01
5.2000000000e-02, -3.6397773642e-02, 5.2808787414e-01
5.3000000000e-02, -4.1145091836e-02, 5.2759263230e-01
5.4000000000e-02, -3.0079688415e-02, 5.2711239780e-01
5.5000000000e-02, -1.5562599478e-02, 5.2699233917e-01
5.6000000000e-02, -8.9593750126e-03, 5.2677223169e-01
5.7000000000e-02, -2.4987201668e-02, 5.2691730253e-01
5.8000000000e-02, -4.1350191990e-02, 5.2719243688e-01
5.9000000000e-02, -4.3506244827e-02, 5.2757262253e-01
6.0000000000e-02, -3.2625931788e-02, 5.2786276421e-01
6.1000000000e-02, -2.0585052025e-02, 5.2761764452e-01
6.2000000000e-02, -3.3276249349e-02, 5.2721244665e-01
6.3000000000e-02, -4.2645824669e-02, 5.2752259811e-01
6.4000000000e-02, -5.5472087948e-02, 5.2758262742e-01
6.5000000000e-02, -4.6627769119e-02, 5.2776771780e-01
6.6000000000e-02, -2.9199258486e-02, 5.2801783994e-01
6.7000000000e-02, -1.9114333849e-02, 5.2783775200e-01
6.8000000000e-02, -2.6327856333e-02, 5.2746256879e-01
6.9000000000e-02, -4.2620812455e-02, 5.2734751261e-01
7.0000000000e-02, -3.6272712572e-02, 5.2702735627e-01
7.1000000000e-02, -2.6237812363e-02, 5.2693230986e-01
7.2000000000e-02, -9.3195508925e-03, 5.2715241734e-01
7.3000000000e-02, -1.2936317020e-02, 5.2740754192e-01
7.4000000000e-02, -2.8048696648e-02, 5.2800283261e-01
7.5000000000e-02, -4.3716347423e-02, 5.2838301826e-01
7.6000000000e-02, -3.9229156253e-02, 5.2876820636e-01
7.7000000000e-02, -2.5537470374e-02, 5.2871317949e-01
7.8000000000e-02, -2.3521485935e-02, 5.2805285704e-01
7.9000000000e-02, -3.5817490279e-02, 5.2752259811e-01
8.0000000000e-02, -4.8073475082e-02, 5.2704736604e-01
8.1000000000e-02, -5.2190485487e-02, 5.2674721948e-01
8.2000000000e-02, -3.8658877776e-02, 5.2686727810e-01
8.3000000000e-02, -2.1545521038e-02, 5.2711740024e-01
8.4000000000e-02, -1.9919727136e-02, 5.2704236360e-01
8.5000000000e-02, -3.0895086587e-02, 5.2735251505e-01
8.6000000000e-02, -4.3946459791e-02, 5.2754260788e-01
8.7000000000e-02, -3.2280763236e-02, 5.2772769826e-01
8.8000000000e-02, -2.1520508824e-02, 5.2797782040e-01
8.9000000000e-02, -1.0204983264e-02, 5.2834299872e-01
9.0000000000e-02, -1.8103840408e-02, 5.2837301338e-01
9.1000000000e-02, -3.4241720805e-02, 5.2832298895e-01
9.2000000000e-02, -4.6432673851e-02, 5.2817791811e-01
9.3000000000e-02, -3.6312732114e-02, 5.2793780086e-01
9.4000000000e-02, -2.0825169278e-02, 5.2732250039e-01
9.5000000000e-02, -2.8764045965e-02, 5.2660214863e-01
9.6000000000e-02, -3.9614344347e-02, 5.2642706314e-01
9.7000000000e-02, -5.2925844575e-02, 5.2643706802e-01
9.8000000000e-02, -5.0099464406e-02, 5.2663216329e-01
9.9000000000e-02, -3.4126664621e-02, 5.2744255902e-01
1.0000000000e-01, -1.9884710036e-02, 5.2810288147e-01
1.0100000000e-01, -2.2651060892e-02, 5.2862313552e-01
1.0200000000e-01, -3.6732937308e-02, 5.2860812819e-01
1.0300000000e-01, -3.9899483585e-02, 5.2842804025e-01
1.0400000000e-01, -2.8023684434e-02, 5.2785776177e-01
1.0500000000e-01, -1.4397030311e-02, 5.2787276910e-01
1.0600000000e-01, -1.1550640371e-02, 5.2778772757e-01
1.0700000000e-01, -2.4221827924e-02, 5.2777772269e-01
1.0800000000e-01, -4.1555292144e-02, 5.2756261765e-01
1.0900000000e-01, -4.4411686969e-02, 5.2744255902e-01
1.1000000000e-01, -3.3476347060e-02, 5.2767267139e-01
1.1100000000e-01, -2.2290885012e-02, 5.2783775200e-01
1.1200000000e-01, -3.4016610880e-02, 5.2804785460e-01
1.1300000000e-01, -4.3826401165e-02, 5.2805285704e-01
1.1400000000e-01, -5.5156934053e-02, 5.2812789368e-01
1.1500000000e-01, -4.4391677198e-02, 5.2840803048e-01
1.1600000000e-01, -2.8073708861e-02, 5.2869316972e-01
1.1700000000e-01, -1.9934734464e-02, 5.2857311109e-01
1.1800000000e-01, -2.8513923826e-02, 5.2820293032e-01
1.1900000000e-01, -4.2640822227e-02, 5.2777772269e-01
1.2000000000e-01, -3.3961584009e-02, 5.2739753704e-01
1.2100000000e-01, -2.6207797706e-02, 5.2705236848e-01
1.2200000000e-01, -9.6246999019e-03, 5.2711740024e-01
1.2300000000e-01, -1.4071871530e-02, 5.2734251017e-01
1.2400000000e-01, -2.9389351312e-02, 5.2787276910e-01
1.2500000000e-01, -4.4726840864e-02, 5.2812289124e-01
1.2600000000e-01, -3.8848970602e-02, 5.2883824056e-01
1.2700000000e-01, -2.5192301822e-02, 5.2879321857e-01
1.2800000000e-01, -2.3751598303e-02, 5.2869817216e-01
1.2900000000e-01, -3.5807485394e-02, 5.2822794254e-01
1.3000000000e-01, -4.8533699817e-02, 5.2778272513e-01
1.3100000000e-01, -5.1860324264e-02, 5.2728748330e-01
1.3200000000e-01, -4.0474764504e-02, 5.2697733184e-01
1.3300000000e-01, -2.3626537233e-02, 5.2678723902e-01
1.3400000000e-01, -2.1825657834e-02, 5.2693230986e-01
1.3500000000e-01, -3.2931080797e-02, 5.2691730253e-01
1.3600000000e-01, -4.3026010320e-02, 5.2738252971e-01
1.3700000000e-01, -3.0634959563e-02, 5.2749258345e-01
1.3800000000e-01, -2.0304915230e-02, 5.2773270070e-01
1.3900000000e-01, -1.0400078532e-02, 5.2812289124e-01
1.4000000000e-01, -1.9499521943e-02, 5.2842303781e-01
1.4100000000e-01, -3.5322248445e-02, 5.2864814773e-01
1.4200000000e-01, -4.3336161772e-02, 5.2835800605e-01
1.4300000000e-01, -3.6152653945e-02, 5.2853309155e-01
1.4400000000e-01, -2.1955721346e-02, 5.2795781063e-01
1.4500000000e-01, -2.9209263372e-02, 5.2710239291e-01
1.4600000000e-01, -3.5872517150e-02, 5.2656713154e-01
1.4700000000e-01, -5.0969889449e-02, 5.2656212909e-01
1.4800000000e-01, -4.9589215243e-02, 5.2675722436e-01
1.4900000000e-01, -3.3826518054e-02, 5.2707237826e-01
1.5000000000e-01, -1.7873728040e-02, 5.2757262253e-01
1.5100000000e-01, -2.3096278299e-02, 5.2804285215e-01
1.5200000000e-01, -3.9069078084e-02, 5.2851808422e-01
1.5300000000e-01, -4.0894969698e-02, 5.2850807933e-01
1.5400000000e-01, -2.9194256043e-02, 5.2830297918e-01
1.5500000000e-01, -1.4387025425e-02, 5.2819792788e-01
1.5600000000e-01, -9.3895850914e-03, 5.2799282773e-01
1.5700000000e-01, -2.4597011132e-02, 5.2781273979e-01
1.5800000000e-01, -4.1040040538e-02, 5.2759763475e-01
1.5900000000e-01, -4.1300167562e-02, 5.2725246620e-01
1.6000000000e-01, -3.0875076816e-02, 5.2745256391e-01
1.6100000000e-01, -1.9724631868e-02, 5.2731749795e-01
1.6200000000e-01, -3.2490865833e-02, 5.2728248085e-01
1.6300000000e-01, -4.2495751386e-02, 5.2732750284e-01
1.6400000000e-01, -5.2440607626e-02, 5.2810788391e-01
1.6500000000e-01, -4.3926450020e-02, 5.2814790345e-01
1.6600000000e-01, -2.8638984895e-02, 5.2854809888e-01
1.6700000000e-01, -1.7668627886e-02, 5.2869817216e-01
1.6800000000e-01, -2.6502941830e-02, 5.2833299384e-01
1.6900000000e-01, -4.2620812455e-02, 5.2809287658e-01
1.7000000000e-01, -3.5132155619e-02, 5.2743755658e-01
1.7100000000e-01, -2.5712555871e-02, 5.2691230009e-01
1.7200000000e-01, -8.3740892078e-03, 5.2693230986e-01
1.7300000000e-01, -1.3056375647e-02, 5.2703235871e-01
1.7400000000e-01, -2.8999160775e-02, 5.2745256391e-01
1.7500000000e-01, -4.4326645442e-02, 5.2795781063e-01
1.7600000000e-01, -3.7948530902e-02, 5.2859312086e-01
1.7700000000e-01, -2.4536981819e-02, 5.2877320880e-01
1.7800000000e-01, -2.3391422423e-02, 5.2872818681e-01
1.7900000000e-01, -3.5292233788e-02, 5.2820293032e-01
1.8000000000e-01, -4.7878379813e-02, 5.2793780086e-01
1.8100000000e-01, -5.1580187468e-02, 5.2762764940e-01
1.8200000000e-01, -3.8758926632e-02, 5.2756762009e-01
1.8300000000e-01, -2.2080782415e-02, 5.2739753704e-01
1.8400000000e-01, -1.9589565913e-02, 5.2729748818e-01
1.8500000000e-01, -3.0584935135e-02, 5.2720744421e-01
1.8600000000e-01, -4.3311149559e-02, 5.2707738070e-01
1.8700000000e-01, -3.2185716824e-02, 5.2712240268e-01
1.8800000000e-01, -1.9999766220e-02, 5.2724246131e-01
1.8900000000e-01, -7.7787985174e-03, 5.2790778620e-01
1.9000000000e-01, -1.9569556142e-02, 5.2829797674e-01
1.9100000000e-01, -3.5502336385e-02, 5.2843304269e-01
1.9200000000e-01, -4.3376181315e-02, 5.2849307200e-01
1.9300000000e-01, -3.3986596223e-02, 5.2851808422e-01
1.9400000000e-01, -2.0244885916e-02, 5.2837801582e-01
1.9500000000e-01, -2.8378857871e-02, 5.2797782040e-01
1.9600000000e-01, -3.7318223112e-02, 5.2724746375e-01
1.9700000000e-01, -5.1240021359e-02, 5.2705737093e-01
1.9800000000e-01, -4.8138506838e-02, 5.2697232940e-01
1.9900000000e-01, -3.3216220036e-02, 5.2698233429e-01
2.0000000000e-01, -1.9044299650e-02, 5.2726747352e-01
2.0100000000e-01, -2.4161798610e-02, 5.2773270070e-01
2.0200000000e-01, -3.8283694568e-02, 5.2789277887e-01
2.0300000000e-01, -3.9639356561e-02, 5.2804785460e-01
2.0400000000e-01, -2.8388862756e-02, 5.2796781551e-01
2.0500000000e-01, -1.3576629695e-02, 5.2804285215e-01
2.0600000000e-01, -1.0325041891e-02, 5.2777272024e-01
2.0700000000e-01, -2.4652038002e-02, 5.2763265185e-01
2.0800000000e-01, -4.0329693664e-02, 5.2767267139e-01
2.0900000000e-01, -4.1260148020e-02, 5.2744255902e-01
2.1000000000e-01, -2.8974148561e-02, 5.2749758589e-01
2.1100000000e-01, -1.9169360719e-02, 5.2712240268e-01
2.1200000000e-01, -3.1665462775e-02, 5.2715741978e-01
2.1300000000e-01, -4.1490260388e-02, 5.2716742467e-01
2.1400000000e-01, -5.1995390219e-02, 5.2743255414e-01
2.1500000000e-01, -4.2150582834e-02, 5.2774270559e-01
2.1600000000e-01, -2.6412897860e-02, 5.2822294009e-01
2.1700000000e-01, -1.9814675838e-02, 5.2839302315e-01
2.1800000000e-01, -2.8048696648e-02, 5.2835300361e-01
2.1900000000e-01, -4.4576767581e-02, 5.2825295475e-01
2.2000000000e-01, -3.6572859139e-02, 5.2771269093e-01
2.2100000000e-01, -2.5432419076e-02, 5.2723745887e-01
2.2200000000e-01, -9.8097902846e-03, 5.2712240268e-01
2.2300000000e-01, -1.4116893515e-02, 5.2708738558e-01
2.2400000000e-01, -2.8784055736e-02, 5.2717742955e-01
2.2500000000e-01, -4.3416200857e-02, 5.2766766895e-01
2.2600000000e-01, -3.7388257311e-02, 5.2797281796e-01
2.2700000000e-01, -2.2796131732e-02, 5.2786776666e-01
2.2800000000e-01, -2.1800645620e-02, 5.2816291078e-01
2.2900000000e-01, -3.3631422786e-02, 5.2841803536e-01
2.3000000000e-01, -4.7773328515e-02, 5.2810788391e-01
2.3100000000e-01, -5.1059933419e-02, 5.2805785948e-01
