% Moku:Go Data Logger
% Input 1, DC coupling, 10 Vpp range
% Input 2, DC coupling, 10 Vpp range
% Acquisition rate: 1.0000000000e+03 Hz, Precision mode
% Output 1 - Sine, 10.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% Output 2 - Ramp, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, symmetry 90.00 %
% Acquired 1970-01-28 T 07:20:10 +1000
% Time (s), Input 1 (V), Input 2 (V)
0.0000000000e+00, -5.0549684256e-02, 1.4291878963e+00
1.0000000000e-03, -5.4831775273e-02, 1.4280923614e+00
2.0000000000e-03, -4.4586772467e-02, 1.4273970218e+00
3.0000000000e-03, -2.8689009323e-02, 1.4269768166e+00
4.0000000000e-03, -2.8924124133e-02, 1.4265816237e+00
5.0000000000e-03, -3.9704388317e-02, 1.4264415553e+00
6.0000000000e-03, -4.4586772467e-02, 1.4266616627e+00
7.0000000000e-03, -3.2025638655e-02, 1.4268517556e+00
8.0000000000e-03, -1.9259404689e-02, 1.4272669583e+00
9.0000000000e-03, -9.7197463147e-03, 1.4275621024e+00
1.0000000000e-02, -1.9234392475e-02, 1.4273419950e+00
1.1000000000e-02, -3.2625931788e-02, 1.4273920194e+00
1.2000000000e-02, -3.6512829825e-02, 1.4276221318e+00
1.3000000000e-02, -2.9619463679e-02, 1.4267867238e+00
1.4000000000e-02, -1.9629585455e-02, 1.4272919705e+00
1.5000000000e-02, -3.0414852081e-02, 1.4278572466e+00
1.6000000000e-02, -4.0539796260e-02, 1.4271919217e+00
1.7000000000e-02, -5.4441584736e-02, 1.4265466066e+00
1.8000000000e-02, -5.2720744421e-02, 1.4256211546e+00
1.9000000000e-02, -4.0574813360e-02, 1.4246406759e+00
2.0000000000e-02, -2.8108725961e-02, 1.4248157614e+00
2.1000000000e-02, -3.4021613323e-02, 1.4258362597e+00
2.2000000000e-02, -4.6957930343e-02, 1.4261514136e+00
2.3000000000e-02, -4.2435722073e-02, 1.4276921660e+00
2.4000000000e-02, -3.0499893608e-02, 1.4290528304e+00
2.5000000000e-02, -1.4076873973e-02, 1.4291428744e+00
2.6000000000e-02, -1.1950835793e-02, 1.4291028548e+00
2.7000000000e-02, -2.3486468835e-02, 1.4282824542e+00
2.8000000000e-02, -3.7878496703e-02, 1.4265766212e+00
2.9000000000e-02, -3.6047602647e-02, 1.4254860887e+00
3.0000000000e-02, -2.5387397091e-02, 1.4249108078e+00
3.1000000000e-02, -2.0540030040e-02, 1.4244505830e+00
3.2000000000e-02, -3.3256239578e-02, 1.4250758884e+00
3.3000000000e-02, -4.3606293682e-02, 1.4253960447e+00
3.4000000000e-02, -5.4696709318e-02, 1.4255961424e+00
3.5000000000e-02, -4.7418155078e-02, 1.4258862841e+00
3.6000000000e-02, -3.3076151638e-02, 1.4265416041e+00
3.7000000000e-02, -2.6823098167e-02, 1.4269468020e+00
3.8000000000e-02, -3.5852507379e-02, 1.4278922637e+00
3.9000000000e-02, -4.8038457982e-02, 1.4283624933e+00
4.0000000000e-02, -3.6462805398e-02, 1.4285675934e+00
4.1000000000e-02, -2.6167778164e-02, 1.4283124689e+00
4.2000000000e-02, -1.0870308153e-02, 1.4277171782e+00
4.3000000000e-02, -1.4752203748e-02, 1.4264865772e+00
4.4000000000e-02, -2.6988178779e-02, 1.4256161522e+00
4.5000000000e-02, -3.8873982816e-02, 1.4255211058e+00
4.6000000000e-02, -3.2210729038e-02, 1.4253810374e+00
4.7000000000e-02, -2.0359942100e-02, 1.4253410179e+00
4.8000000000e-02, -2.7503430385e-02, 1.4257462157e+00
4.9000000000e-02, -3.8063587086e-02, 1.4263715211e+00
5.0000000000e-02, -5.0849830823e-02, 1.4270868704e+00
5.1000000000e-02, -5.6402542305e-02, 1.4274470463e+00
5.2000000000e-02, -4.5487212166e-02, 1.4269468020e+00
5.3000000000e-02, -2.9724514978e-02, 1.4261013892e+00
5.4000000000e-02, -3.1160216055e-02, 1.4256661766e+00
5.5000000000e-02, -4.1610319015e-02, 1.4260663721e+00
5.6000000000e-02, -4.8208541037e-02, 1.4258862841e+00
5.7000000000e-02, -3.5077128749e-02, 1.4266466554e+00
5.8000000000e-02, -2.2195838599e-02, 1.4270468508e+00
5.9000000000e-02, -1.1970845564e-02, 1.4267316969e+00
6.0000000000e-02, -1.8864211710e-02, 1.4267266945e+00
6.1000000000e-02, -3.4952067679e-02, 1.4266266456e+00
6.2000000000e-02, -3.9689380988e-02, 1.4257362108e+00
6.3000000000e-02, -3.0369830096e-02, 1.4256511693e+00
6.4000000000e-02, -1.8949253237e-02, 1.4257612230e+00
6.5000000000e-02, -3.1250260025e-02, 1.4253960447e+00
6.6000000000e-02, -3.8413758080e-02, 1.4260713745e+00
6.7000000000e-02, -5.3551149922e-02, 1.4260963867e+00
6.8000000000e-02, -5.2150465945e-02, 1.4254760838e+00
6.9000000000e-02, -3.9064075641e-02, 1.4250358688e+00
7.0000000000e-02, -2.8043694205e-02, 1.4247357223e+00
7.1000000000e-02, -3.4361779431e-02, 1.4245256197e+00
7.2000000000e-02, -4.5687309877e-02, 1.4253960447e+00
