% Moku:Go Data Logger
% Input 1, DC coupling, 10 Vpp range
% Input 2, DC coupling, 10 Vpp range
% Acquisition rate: 1.0000000000e+03 Hz, Precision mode
% Output 1 - Sine, 10.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% Output 2 - Ramp, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, symmetry 90.00 %
% Acquired 1970-01-28 T 07:17:03 +1000
% Time (s), Input 1 (V), Input 2 (V)
0.0000000000e+00, -3.3991598666e-02, 6.2645090645e-01
1.0000000000e-03, -4.4861906819e-02, 6.2644090157e-01
2.0000000000e-03, -3.1710484760e-02, 6.2607572324e-01
3.0000000000e-03, -2.2170826385e-02, 6.2601069149e-01
4.0000000000e-03, -8.8493212716e-03, 6.2559048630e-01
5.0000000000e-03, -1.4251959470e-02, 6.2527032996e-01
6.0000000000e-03, -2.6582980914e-02, 6.2521530309e-01
7.0000000000e-03, -3.9434256407e-02, 6.2532035439e-01
8.0000000000e-03, -3.3216220036e-02, 6.2485512721e-01
9.0000000000e-03, -2.1400450198e-02, 6.2499519561e-01
1.0000000000e-02, -2.8608970239e-02, 6.2523531286e-01
1.1000000000e-02, -3.7118125401e-02, 6.2512025667e-01
1.2000000000e-02, -5.3616181678e-02, 6.2588062798e-01
1.3000000000e-02, -5.5892293141e-02, 6.2647591867e-01
1.4000000000e-02, -4.2020519322e-02, 6.2686110676e-01
1.5000000000e-02, -2.6062726865e-02, 6.2688611897e-01
1.6000000000e-02, -2.9619463679e-02, 6.2665600661e-01
1.7000000000e-02, -4.1115077180e-02, 6.2608072569e-01
1.8000000000e-02, -4.3276132459e-02, 6.2549043744e-01
1.9000000000e-02, -2.9549429481e-02, 6.2521530309e-01
2.0000000000e-02, -1.8048813537e-02, 6.2487513698e-01
2.1000000000e-02, -1.0365061433e-02, 6.2497518583e-01
2.2000000000e-02, -1.8869214153e-02, 6.2549543988e-01
2.3000000000e-02, -3.4471833173e-02, 6.2570054004e-01
2.4000000000e-02, -4.0474764504e-02, 6.2615075989e-01
2.5000000000e-02, -3.2355799878e-02, 6.2653094554e-01
2.6000000000e-02, -2.2921192802e-02, 6.2673604569e-01
2.7000000000e-02, -3.5507338827e-02, 6.2684609943e-01
2.8000000000e-02, -4.3346166658e-02, 6.2657596752e-01
2.9000000000e-02, -5.8433534072e-02, 6.2625581118e-01
3.0000000000e-02, -5.3426088853e-02, 6.2608572813e-01
3.1000000000e-02, -3.9589332133e-02, 6.2551044721e-01
3.2000000000e-02, -2.5872634040e-02, 6.2510524935e-01
3.3000000000e-02, -3.2175711938e-02, 6.2485012476e-01
3.4000000000e-02, -4.5092019187e-02, 6.2461500995e-01
3.5000000000e-02, -3.7608364793e-02, 6.2477508812e-01
3.6000000000e-02, -2.6527954044e-02, 6.2539539103e-01
3.7000000000e-02, -1.2946321905e-02, 6.2600068660e-01
3.8000000000e-02, -1.1630679455e-02, 6.2653594798e-01
3.9000000000e-02, -2.5097255409e-02, 6.2711122890e-01
4.0000000000e-02, -4.0824935499e-02, 6.2738636325e-01
4.1000000000e-02, -3.7228179142e-02, 6.2708621669e-01
4.2000000000e-02, -2.7123244734e-02, 6.2643589912e-01
4.3000000000e-02, -2.5797597398e-02, 6.2557547897e-01
4.4000000000e-02, -3.7493308610e-02, 6.2500019805e-01
4.5000000000e-02, -4.9469156616e-02, 6.2465002705e-01
4.6000000000e-02, -5.8278458346e-02, 6.2463501973e-01
4.7000000000e-02, -4.8688775543e-02, 6.2527032996e-01
4.8000000000e-02, -3.2911071026e-02, 6.2556047164e-01
4.9000000000e-02, -2.7313337559e-02, 6.2596066706e-01
5.0000000000e-02, -3.3471344617e-02, 6.2628582584e-01
5.1000000000e-02, -4.4521740710e-02, 6.2650093088e-01
5.2000000000e-02, -3.2295770565e-02, 6.2654595287e-01
5.3000000000e-02, -2.2751109747e-02, 6.2626581607e-01
5.4000000000e-02, -9.1394629526e-03, 6.2622079409e-01
5.5000000000e-02, -1.4387025425e-02, 6.2597067195e-01
5.6000000000e-02, -2.9149234058e-02, 6.2565051561e-01
5.7000000000e-02, -4.0209635037e-02, 6.2552545454e-01
5.8000000000e-02, -3.4116659735e-02, 6.2520529820e-01
5.9000000000e-02, -2.1865677376e-02, 6.2475007591e-01
6.0000000000e-02, -2.8939131462e-02, 6.2457999285e-01
6.1000000000e-02, -3.8133621285e-02, 6.2503021270e-01
6.2000000000e-02, -5.4001369772e-02, 6.2566052049e-01
6.3000000000e-02, -5.4791755731e-02, 6.2630583561e-01
6.4000000000e-02, -4.2640822227e-02, 6.2667601638e-01
6.5000000000e-02, -2.5542472817e-02, 6.2698116539e-01
6.6000000000e-02, -2.7893620922e-02, 6.2671103348e-01
6.7000000000e-02, -3.8778936403e-02, 6.2626581607e-01
6.8000000000e-02, -4.2285648789e-02, 6.2547042767e-01
6.9000000000e-02, -3.1085179413e-02, 6.2500019805e-01
7.0000000000e-02, -1.7733659643e-02, 6.2474507347e-01
7.1000000000e-02, -7.5136690502e-03, 6.2466003194e-01
7.2000000000e-02, -1.8243908806e-02, 6.2531535194e-01
7.3000000000e-02, -3.6357754099e-02, 6.2571554736e-01
7.4000000000e-02, -4.0404730305e-02, 6.2593065240e-01
7.5000000000e-02, -3.0755018190e-02, 6.2656096019e-01
7.6000000000e-02, -2.0004768663e-02, 6.2682608966e-01
7.7000000000e-02, -3.5222199589e-02, 6.2658597241e-01
7.8000000000e-02, -4.3951462234e-02, 6.2638087225e-01
7.9000000000e-02, -5.5251980466e-02, 6.2643589912e-01
8.0000000000e-02, -5.0474647614e-02, 6.2627081851e-01
8.1000000000e-02, -3.8833963274e-02, 6.2641088691e-01
8.2000000000e-02, -2.5547475259e-02, 6.2620078431e-01
8.3000000000e-02, -3.1225247811e-02, 6.2595066218e-01
8.4000000000e-02, -4.5132038729e-02, 6.2549043744e-01
8.5000000000e-02, -3.7108120516e-02, 6.2541039836e-01
8.6000000000e-02, -2.8268804130e-02, 6.2546042278e-01
8.7000000000e-02, -1.2841270607e-02, 6.2570554248e-01
8.8000000000e-02, -1.2446077628e-02, 6.2620578676e-01
8.9000000000e-02, -2.5022218768e-02, 6.2682108722e-01
9.0000000000e-02, -4.1425228632e-02, 6.2699617272e-01
9.1000000000e-02, -3.7798457619e-02, 6.2696615806e-01
9.2000000000e-02, -2.6042717094e-02, 6.2713123867e-01
9.3000000000e-02, -2.5147279837e-02, 6.2666601149e-01
9.4000000000e-02, -3.7708413649e-02, 6.2590063775e-01
9.5000000000e-02, -4.8893875697e-02, 6.2565051561e-01
9.6000000000e-02, -5.7418038188e-02, 6.2554546431e-01
9.7000000000e-02, -4.6842874159e-02, 6.2566552294e-01
9.8000000000e-02, -3.1345306437e-02, 6.2622079409e-01
9.9000000000e-02, -2.7018193436e-02, 6.2646091134e-01
1.0000000000e-01, -3.4822004167e-02, 6.2666100905e-01
1.0100000000e-01, -4.5162053386e-02, 6.2637586981e-01
1.0200000000e-01, -3.0499893608e-02, 6.2630083317e-01
1.0300000000e-01, -2.3906674029e-02, 6.2666601149e-01
1.0400000000e-01, -9.6997365436e-03, 6.2673104325e-01
1.0500000000e-01, -1.5197421155e-02, 6.2669602615e-01
1.0600000000e-01, -3.0059678644e-02, 6.2690112630e-01
1.0700000000e-01, -4.2620812455e-02, 6.2662098951e-01
1.0800000000e-01, -3.5382277758e-02, 6.2635586004e-01
1.0900000000e-01, -2.0550034926e-02, 6.2610073546e-01
1.1000000000e-01, -3.0459874066e-02, 6.2574556202e-01
1.1100000000e-01, -4.1235135806e-02, 6.2542040324e-01
1.1200000000e-01, -5.5752224744e-02, 6.2593565485e-01
1.1300000000e-01, -5.5532117261e-02, 6.2647591867e-01
1.1400000000e-01, -4.2460734287e-02, 6.2665600661e-01
1.1500000000e-01, -2.4271852351e-02, 6.2715124844e-01
1.1600000000e-01, -2.6913142137e-02, 6.2736135104e-01
1.1700000000e-01, -3.7683401435e-02, 6.2729631928e-01
1.1800000000e-01, -4.0409732748e-02, 6.2673604569e-01
1.1900000000e-01, -2.9374343983e-02, 6.2610073546e-01
1.2000000000e-01, -1.5582609249e-02, 6.2571054492e-01
1.2100000000e-01, -9.9748708963e-03, 6.2583560599e-01
1.2200000000e-01, -2.0605061796e-02, 6.2557047652e-01
1.2300000000e-01, -3.5907534249e-02, 6.2579558645e-01
1.2400000000e-01, -3.9539307705e-02, 6.2598067683e-01
1.2500000000e-01, -3.1380323537e-02, 6.2609573302e-01
1.2600000000e-01, -2.1230367143e-02, 6.2610573790e-01
1.2700000000e-01, -3.4922053022e-02, 6.2641088691e-01
1.2800000000e-01, -4.4786870178e-02, 6.2614075500e-01
1.2900000000e-01, -5.8168404605e-02, 6.2645090645e-01
1.3000000000e-01, -5.1235018916e-02, 6.2672604081e-01
1.3100000000e-01, -3.5837500051e-02, 6.2643589912e-01
1.3200000000e-01, -2.3496473721e-02, 6.2662599195e-01
1.3300000000e-01, -3.0674979105e-02, 6.2662098951e-01
1.3400000000e-01, -4.1595311686e-02, 6.2606571836e-01
1.3500000000e-01, -3.3426322632e-02, 6.2552545454e-01
1.3600000000e-01, -2.4126781511e-02, 6.2520529820e-01
1.3700000000e-01, -1.0515134716e-02, 6.2537538126e-01
1.3800000000e-01, -1.0730239756e-02, 6.2574556202e-01
1.3900000000e-01, -2.3951696014e-02, 6.2638087225e-01
1.4000000000e-01, -4.0904974583e-02, 6.2669602615e-01
1.4100000000e-01, -3.7283206013e-02, 6.2709622157e-01
1.4200000000e-01, -2.6082736636e-02, 6.2689112142e-01
1.4300000000e-01, -2.5912653582e-02, 6.2653094554e-01
1.4400000000e-01, -3.6777959293e-02, 6.2640088203e-01
1.4500000000e-01, -4.8638751116e-02, 6.2600068660e-01
1.4600000000e-01, -5.8263451017e-02, 6.2599068172e-01
1.4700000000e-01, -4.6302610339e-02, 6.2618577699e-01
1.4800000000e-01, -2.8999160775e-02, 6.2629082828e-01
1.4900000000e-01, -2.4241837695e-02, 6.2657596752e-01
1.5000000000e-01, -3.3191207822e-02, 6.2649092600e-01
1.5100000000e-01, -4.3941457348e-02, 6.2606571836e-01
1.5200000000e-01, -2.9689497878e-02, 6.2576557179e-01
1.5300000000e-01, -2.1205354929e-02, 6.2542040324e-01
1.5400000000e-01, -8.0539328701e-03, 6.2560049118e-01
1.5500000000e-01, -1.4467064510e-02, 6.2610573790e-01
1.5600000000e-01, -2.8749038636e-02, 6.2647591867e-01
1.5700000000e-01, -4.1535282373e-02, 6.2691613363e-01
1.5800000000e-01, -3.4316757447e-02, 6.2699117027e-01
1.5900000000e-01, -2.1995740888e-02, 6.2637586981e-01
1.6000000000e-01, -3.0699991319e-02, 6.2605571347e-01
1.6100000000e-01, -3.9704388317e-02, 6.2562050095e-01
1.6200000000e-01, -5.4401565194e-02, 6.2527032996e-01
1.6300000000e-01, -5.4241487025e-02, 6.2546042278e-01
1.6400000000e-01, -3.9889478699e-02, 6.2582560111e-01
1.6500000000e-01, -2.3571510363e-02, 6.2619578187e-01
1.6600000000e-01, -2.6107748850e-02, 6.2617577210e-01
1.6700000000e-01, -3.9184134268e-02, 6.2660097974e-01
1.6800000000e-01, -3.9134109840e-02, 6.2656096019e-01
1.6900000000e-01, -2.7233298475e-02, 6.2621078920e-01
1.7000000000e-01, -1.6267943909e-02, 6.2609073057e-01
1.7100000000e-01, -1.1270503575e-02, 6.2589563530e-01
1.7200000000e-01, -2.2325902111e-02, 6.2607072080e-01
1.7300000000e-01, -3.7598359908e-02, 6.2596566950e-01
1.7400000000e-01, -4.0744896414e-02, 6.2579058401e-01
1.7500000000e-01, -3.2225736366e-02, 6.2604070615e-01
1.7600000000e-01, -2.2145814171e-02, 6.2581059378e-01
1.7700000000e-01, -3.3381300647e-02, 6.2531535194e-01
1.7800000000e-01, -4.2735868639e-02, 6.2552045210e-01
1.7900000000e-01, -5.5752224744e-02, 6.2563050584e-01
1.8000000000e-01, -4.9008931881e-02, 6.2609573302e-01
1.8100000000e-01, -3.3361290876e-02, 6.2669102371e-01
1.8200000000e-01, -2.1795643177e-02, 6.2723128753e-01
1.8300000000e-01, -2.9744524749e-02, 6.2731632905e-01
1.8400000000e-01, -4.2815907724e-02, 6.2733633882e-01
1.8500000000e-01, -3.4361779431e-02, 6.2641588935e-01
1.8600000000e-01, -2.5262336021e-02, 6.2592564996e-01
1.8700000000e-01, -1.3021358547e-02, 6.2539539103e-01
1.8800000000e-01, -1.3391539313e-02, 6.2537538126e-01
1.8900000000e-01, -2.5212311593e-02, 6.2565551805e-01
1.9000000000e-01, -4.1855438711e-02, 6.2597067195e-01
1.9100000000e-01, -3.7818467390e-02, 6.2640588447e-01
1.9200000000e-01, -2.6382883203e-02, 6.2675105302e-01
1.9300000000e-01, -2.5022218768e-02, 6.2691113119e-01
1.9400000000e-01, -3.6532839596e-02, 6.2707621180e-01
1.9500000000e-01, -4.9609225014e-02, 6.2686110676e-01
1.9600000000e-01, -5.5982337111e-02, 6.2675105302e-01
1.9700000000e-01, -4.5452195067e-02, 6.2651093577e-01
1.9800000000e-01, -2.9624466122e-02, 6.2646091134e-01
1.9900000000e-01, -2.4201818153e-02, 6.2648592355e-01
2.0000000000e-01, -3.3036132096e-02, 6.2638587470e-01
2.0100000000e-01, -4.3941457348e-02, 6.2607072080e-01
2.0200000000e-01, -2.9479395282e-02, 6.2575056446e-01
2.0300000000e-01, -2.2060772644e-02, 6.2567052538e-01
2.0400000000e-01, -9.7947829563e-03, 6.2570054004e-01
2.0500000000e-01, -1.4747201305e-02, 6.2600068660e-01
2.0600000000e-01, -3.0049673758e-02, 6.2678607012e-01
2.0700000000e-01, -4.1155096722e-02, 6.2695115073e-01
2.0800000000e-01, -3.3966586452e-02, 6.2695115073e-01
2.0900000000e-01, -2.2515994937e-02, 6.2711623134e-01
2.1000000000e-01, -3.1885570257e-02, 6.2688611897e-01
2.1100000000e-01, -3.9644359003e-02, 6.2611074034e-01
2.1200000000e-01, -5.4591658019e-02, 6.2556047164e-01
2.1300000000e-01, -5.5427065963e-02, 6.2555046675e-01
2.1400000000e-01, -4.2415712302e-02, 6.2571554736e-01
2.1500000000e-01, -2.4156796168e-02, 6.2606571836e-01
2.1600000000e-01, -2.6002697552e-02, 6.2629082828e-01
2.1700000000e-01, -3.7988550444e-02, 6.2653094554e-01
2.1800000000e-01, -3.7613367236e-02, 6.2674605058e-01
2.1900000000e-01, -2.6287836790e-02, 6.2700117516e-01
2.2000000000e-01, -1.3191441602e-02, 6.2689112142e-01
2.2100000000e-01, -7.5436837069e-03, 6.2672103836e-01
2.2200000000e-01, -1.9394470644e-02, 6.2688111653e-01
2.2300000000e-01, -3.6307729672e-02, 6.2677606523e-01
2.2400000000e-01, -3.9624349232e-02, 6.2676606035e-01
2.2500000000e-01, -3.2410826749e-02, 6.2604570859e-01
2.2600000000e-01, -2.2085784858e-02, 6.2567052538e-01
2.2700000000e-01, -3.4471833173e-02, 6.2543040813e-01
2.2800000000e-01, -4.3201095817e-02, 6.2497518583e-01
2.2900000000e-01, -5.7753201854e-02, 6.2536537637e-01
2.3000000000e-01, -5.1800294950e-02, 6.2610573790e-01
2.3100000000e-01, -3.6908022805e-02, 6.2659097485e-01
2.3200000000e-01, -2.4251842580e-02, 6.2697616294e-01
2.3300000000e-01, -3.1815536058e-02, 6.2748140967e-01
2.3400000000e-01, -4.4121545288e-02, 6.2769151226e-01
2.3500000000e-01, -3.4356776989e-02, 6.2730132173e-01
2.3600000000e-01, -2.5572487473e-02, 6.2691113119e-01
2.3700000000e-01, -1.1700713654e-02, 6.2626081363e-01
2.3800000000e-01, -1.2225970146e-02, 6.2581559622e-01
2.3900000000e-01, -2.2485980280e-02, 6.2577557668e-01
2.4000000000e-01, -3.9559317476e-02, 6.2585061332e-01
2.4100000000e-01, -3.7603362351e-02, 6.2600068660e-01
2.4200000000e-01, -2.6623000456e-02, 6.2586562065e-01
2.4300000000e-01, -2.6623000456e-02, 6.2603070126e-01
2.4400000000e-01, -3.9224153810e-02, 6.2635085760e-01
2.4500000000e-01, -5.0474647614e-02, 6.2631083806e-01
2.4600000000e-01, -5.8823724608e-02, 6.2645090645e-01
2.4700000000e-01, -4.9063958752e-02, 6.2691613363e-01
2.4800000000e-01, -3.2030641098e-02, 6.2709121913e-01
2.4900000000e-01, -2.7778564738e-02, 6.2702618737e-01
2.5000000000e-01, -3.6037597762e-02, 6.2699617272e-01
2.5100000000e-01, -4.6042483315e-02, 6.2659097485e-01
2.5200000000e-01, -3.2750992857e-02, 6.2586061821e-01
2.5300000000e-01, -2.2911187916e-02, 6.2548543500e-01
2.5400000000e-01, -9.3795802059e-03, 6.2539539103e-01
2.5500000000e-01, -1.6503058720e-02, 6.2536037393e-01
2.5600000000e-01, -2.9429370854e-02, 6.2578558156e-01
2.5700000000e-01, -3.9054070756e-02, 6.2620578676e-01
2.5800000000e-01, -3.1775516516e-02, 6.2672103836e-01
2.5900000000e-01, -2.0254890802e-02, 6.2695115073e-01
2.6000000000e-01, -3.2105677739e-02, 6.2693114096e-01
2.6100000000e-01, -4.0304681450e-02, 6.2684109699e-01
2.6200000000e-01, -5.1985385333e-02, 6.2619077943e-01
2.6300000000e-01, -5.5021868098e-02, 6.2563550828e-01
2.6400000000e-01, -4.3971472005e-02, 6.2542040324e-01
2.6500000000e-01, -2.5237323807e-02, 6.2574556202e-01
2.6600000000e-01, -2.8819072835e-02, 6.2565551805e-01
2.6700000000e-01, -4.1395213975e-02, 6.2578057912e-01
2.6800000000e-01, -4.0664857330e-02, 6.2610573790e-01
2.6900000000e-01, -2.9654480779e-02, 6.2605071103e-01
2.7000000000e-01, -1.5332487110e-02, 6.2641088691e-01
2.7100000000e-01, -9.0894385248e-03, 6.2652094065e-01
2.7200000000e-01, -2.0154841946e-02, 6.2678106768e-01
2.7300000000e-01, -3.6807973949e-02, 6.2674104813e-01
2.7400000000e-01, -3.8333718996e-02, 6.2655095531e-01
2.7500000000e-01, -3.1140206283e-02, 6.2634585515e-01
2.7600000000e-01, -2.2741104862e-02, 6.2587562553e-01
2.7700000000e-01, -3.5632399897e-02, 6.2544041301e-01
2.7800000000e-01, -4.4151559945e-02, 6.2534036416e-01
2.7900000000e-01, -5.5302004894e-02, 6.2535537149e-01
2.8000000000e-01, -4.9784310511e-02, 6.2544041301e-01
2.8100000000e-01, -3.5922541578e-02, 6.2589563530e-01
2.8200000000e-01, -2.5262336021e-02, 6.2630083317e-01
2.8300000000e-01, -3.1630445676e-02, 6.2653594798e-01
2.8400000000e-01, -4.4146557502e-02, 6.2735134615e-01
2.8500000000e-01, -3.6022590433e-02, 6.2727130707e-01
2.8600000000e-01, -2.8203772374e-02, 6.2692613852e-01
2.8700000000e-01, -1.0189975936e-02, 6.2660097974e-01
