% Moku:Go Data Logger
% Input 1, DC coupling, 10 Vpp range
% Input 2, DC coupling, 10 Vpp range
% Acquisition rate: 1.0000000000e+03 Hz, Precision mode
% Output 1 - Sine, 10.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% Output 2 - Ramp, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, symmetry 90.00 %
% Acquired 1970-01-28 T 07:17:11 +1000
% Time (s), Input 1 (V), Input 2 (V)
0.0000000000e+00, -3.5442307071e-02, 6.8067238371e-01
1.0000000000e-03, -2.4276854794e-02, 6.7970691225e-01
2.0000000000e-03, -2.5397401976e-02, 6.7886650186e-01
3.0000000000e-03, -3.7838477161e-02, 6.7848131377e-01
4.0000000000e-03, -5.1205004260e-02, 6.7877645789e-01
5.0000000000e-03, -5.6532605817e-02, 6.7927169973e-01
6.0000000000e-03, -4.6232576140e-02, 6.8024717607e-01
7.0000000000e-03, -3.0429859409e-02, 6.8101254982e-01
8.0000000000e-03, -2.5107260295e-02, 6.8125766951e-01
9.0000000000e-03, -3.3431325075e-02, 6.8154781119e-01
1.0000000000e-02, -4.1790406955e-02, 6.8100254493e-01
1.1000000000e-02, -2.8208774816e-02, 6.8056232997e-01
1.2000000000e-02, -1.8869214153e-02, 6.8044227134e-01
1.3000000000e-02, -6.3981243111e-03, 6.8028219317e-01
1.4000000000e-02, -1.2816258393e-02, 6.8007209057e-01
1.5000000000e-02, -2.9474392839e-02, 6.8000705882e-01
1.6000000000e-02, -4.1165101607e-02, 6.7997704416e-01
1.7000000000e-02, -3.3801505841e-02, 6.8006708813e-01
1.8000000000e-02, -2.2295887455e-02, 6.8026218340e-01
1.9000000000e-02, -3.2340792550e-02, 6.8036223225e-01
2.0000000000e-02, -4.2790895510e-02, 6.8054732264e-01
2.1000000000e-02, -5.6247466578e-02, 6.8086247653e-01
2.2000000000e-02, -5.7568111471e-02, 6.8103756203e-01
2.3000000000e-02, -4.5031989874e-02, 6.8127767928e-01
2.4000000000e-02, -2.7758554967e-02, 6.8129268661e-01
2.5000000000e-02, -2.9634471008e-02, 6.8079244233e-01
2.6000000000e-02, -3.9379229536e-02, 6.8025217851e-01
2.7000000000e-02, -3.7873494261e-02, 6.7953182675e-01
2.8000000000e-02, -2.6032712209e-02, 6.7925168996e-01
2.9000000000e-02, -1.3976825117e-02, 6.7939175836e-01
3.0000000000e-02, -7.9538840146e-03, 6.7983197332e-01
3.1000000000e-02, -1.9104328963e-02, 6.8084746920e-01
3.2000000000e-02, -3.6332741885e-02, 6.8198302371e-01
3.3000000000e-02, -3.8668882662e-02, 6.8249327288e-01
3.4000000000e-02, -2.9279297571e-02, 6.8254329731e-01
3.5000000000e-02, -2.0469995841e-02, 6.8243324356e-01
3.6000000000e-02, -3.4751969968e-02, 6.8149778677e-01
3.7000000000e-02, -4.5612273236e-02, 6.8076743012e-01
3.8000000000e-02, -5.6547613145e-02, 6.8061235439e-01
3.9000000000e-02, -5.0859835708e-02, 6.8005708325e-01
4.0000000000e-02, -3.5437304628e-02, 6.8004707836e-01
4.1000000000e-02, -2.4511969605e-02, 6.8025718096e-01
4.2000000000e-02, -3.1725492088e-02, 6.8042726401e-01
4.3000000000e-02, -4.2700851540e-02, 6.8074742035e-01
4.4000000000e-02, -3.1645453004e-02, 6.8119764020e-01
4.5000000000e-02, -2.3231344254e-02, 6.8162284783e-01
4.6000000000e-02, -9.3595704348e-03, 6.8233819715e-01
