% Moku:Go Data Logger
% Input 1, DC coupling, 10 Vpp range
% Input 2, DC coupling, 10 Vpp range
% Acquisition rate: 1.0000000000e+03 Hz, Precision mode
% Output 1 - Sine, 10.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% Output 2 - Ramp, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, symmetry 90.00 %
% Acquired 1970-01-28 T 07:17:22 +1000
% Time (s), Input 1 (V), Input 2 (V)
0.0000000000e+00, -3.4796991953e-02, 7.8178675955e-01
1.0000000000e-03, -2.4426928077e-02, 7.8175674489e-01
2.0000000000e-03, -3.0689986434e-02, 7.8228700383e-01
3.0000000000e-03, -4.4111540403e-02, 7.8213693054e-01
4.0000000000e-03, -3.6037597762e-02, 7.8184678886e-01
5.0000000000e-03, -2.7288325346e-02, 7.8214193298e-01
6.0000000000e-03, -1.0885315482e-02, 7.8253712596e-01
7.0000000000e-03, -1.2130923733e-02, 7.8329749727e-01
8.0000000000e-03, -2.4932174798e-02, 7.8384776597e-01
9.0000000000e-03, -3.9789429844e-02, 7.8454810796e-01
1.0000000000e-02, -3.4746967525e-02, 7.8419793697e-01
1.1000000000e-02, -2.3116288070e-02, 7.8272721879e-01
1.2000000000e-02, -2.2375926539e-02, 7.8187180107e-01
1.3000000000e-02, -3.4686938212e-02, 7.8082128809e-01
1.4000000000e-02, -4.8443655847e-02, 7.8020598763e-01
1.5000000000e-02, -5.6232459250e-02, 7.8106640779e-01
1.6000000000e-02, -4.5697314763e-02, 7.8161167405e-01
1.7000000000e-02, -3.2375809649e-02, 7.8216694520e-01
1.8000000000e-02, -2.7328344888e-02, 7.8300235314e-01
1.9000000000e-02, -3.5937548906e-02, 7.8307238734e-01
2.0000000000e-02, -4.7818350500e-02, 7.8279725299e-01
2.1000000000e-02, -3.5272224017e-02, 7.8207690123e-01
2.2000000000e-02, -2.5127270066e-02, 7.8139156657e-01
2.3000000000e-02, -1.1310523118e-02, 7.8194183527e-01
2.4000000000e-02, -1.6057841312e-02, 7.8257714551e-01
2.5000000000e-02, -3.0504896051e-02, 7.8228200138e-01
2.6000000000e-02, -3.9884476257e-02, 7.8283227009e-01
2.7000000000e-02, -3.1305286895e-02, 7.8302736536e-01
2.8000000000e-02, -2.0049790648e-02, 7.8204688657e-01
2.9000000000e-02, -2.8018681991e-02, 7.8217194764e-01
3.0000000000e-02, -3.8888990144e-02, 7.8183678398e-01
3.1000000000e-02, -5.3951345344e-02, 7.8161167405e-01
3.2000000000e-02, -5.3581164579e-02, 7.8238205024e-01
3.3000000000e-02, -4.3121056733e-02, 7.8270220658e-01
3.4000000000e-02, -2.8168755274e-02, 7.8263717482e-01
3.5000000000e-02, -3.0895086587e-02, 7.8235703802e-01
3.6000000000e-02, -4.2555780699e-02, 7.8207189879e-01
3.7000000000e-02, -4.4596777352e-02, 7.8140157145e-01
3.8000000000e-02, -3.1725492088e-02, 7.8073624656e-01
3.9000000000e-02, -1.8308940562e-02, 7.8075625634e-01
4.0000000000e-02, -1.0405080975e-02, 7.8158666184e-01
4.1000000000e-02, -1.9519531714e-02, 7.8249710642e-01
4.2000000000e-02, -3.5107143405e-02, 7.8241206489e-01
4.3000000000e-02, -3.8598848463e-02, 7.8317743864e-01
4.4000000000e-02, -3.1660460332e-02, 7.8370269513e-01
4.5000000000e-02, -1.9539541485e-02, 7.8328248994e-01
4.6000000000e-02, -3.1690474989e-02, 7.8231701848e-01
4.7000000000e-02, -4.2980988335e-02, 7.8191682306e-01
4.8000000000e-02, -5.4461594507e-02, 7.8171672535e-01
4.9000000000e-02, -4.7328111108e-02, 7.8144159100e-01
5.0000000000e-02, -3.3881544925e-02, 7.8136155191e-01
5.1000000000e-02, -2.5082248081e-02, 7.8126150306e-01
5.2000000000e-02, -3.2715975758e-02, 7.8051613908e-01
5.3000000000e-02, -4.5712322091e-02, 7.8008592900e-01
5.4000000000e-02, -3.9499288163e-02, 7.8005591435e-01
5.5000000000e-02, -3.0619952235e-02, 7.8019098030e-01
5.6000000000e-02, -1.5202423598e-02, 7.8103639313e-01
5.7000000000e-02, -1.5182413827e-02, 7.8242707222e-01
5.8000000000e-02, -2.8053699090e-02, 7.8322246062e-01
5.9000000000e-02, -4.2835917495e-02, 7.8359764383e-01
6.0000000000e-02, -3.7863489375e-02, 7.8405286613e-01
6.1000000000e-02, -2.5612507015e-02, 7.8341755589e-01
6.2000000000e-02, -2.1640567451e-02, 7.8196184504e-01
6.3000000000e-02, -3.3231227364e-02, 7.8028102427e-01
6.4000000000e-02, -4.6572742249e-02, 7.7928053572e-01
6.5000000000e-02, -5.4681701989e-02, 7.7914546976e-01
6.6000000000e-02, -4.4301633228e-02, 7.7960569450e-01
6.7000000000e-02, -2.7073220306e-02, 7.8091133206e-01
6.8000000000e-02, -2.4416923192e-02, 7.8173173268e-01
6.9000000000e-02, -3.5697431653e-02, 7.8215694031e-01
7.0000000000e-02, -4.5287114455e-02, 7.8265218215e-01
7.1000000000e-02, -3.3001114996e-02, 7.8223197695e-01
7.2000000000e-02, -2.5277343349e-02, 7.8159666672e-01
7.3000000000e-02, -1.1695711211e-02, 7.8098636870e-01
7.4000000000e-02, -1.6858232157e-02, 7.8140157145e-01
7.5000000000e-02, -3.0985130557e-02, 7.8137155680e-01
7.6000000000e-02, -4.1875448482e-02, 7.8146160077e-01
7.7000000000e-02, -3.3186205379e-02, 7.8163168382e-01
7.8000000000e-02, -2.0099815076e-02, 7.8137655924e-01
7.9000000000e-02, -2.7463410843e-02, 7.8084129786e-01
8.0000000000e-02, -3.8148628613e-02, 7.8081628565e-01
8.1000000000e-02, -5.3521135265e-02, 7.8103139069e-01
8.2000000000e-02, -5.2140461059e-02, 7.8107641267e-01
8.3000000000e-02, -3.8053582201e-02, 7.8139656901e-01
8.4000000000e-02, -2.2816141503e-02, 7.8255713574e-01
8.5000000000e-02, -2.9069194974e-02, 7.8285728230e-01
8.6000000000e-02, -4.0934989240e-02, 7.8178175710e-01
8.7000000000e-02, -4.2790895510e-02, 7.8068121969e-01
8.8000000000e-02, -3.1920587357e-02, 7.7984080931e-01
8.9000000000e-02, -1.7998789110e-02, 7.7897538671e-01
9.0000000000e-02, -1.1140440063e-02, 7.7921550396e-01
9.1000000000e-02, -2.1765628520e-02, 7.8060118061e-01
9.2000000000e-02, -3.5002092107e-02, 7.8149661787e-01
9.3000000000e-02, -3.7843479604e-02, 7.8243207467e-01
9.4000000000e-02, -2.9249282914e-02, 7.8367768292e-01
9.5000000000e-02, -1.7928754911e-02, 7.8406787345e-01
9.6000000000e-02, -3.3061144310e-02, 7.8384776597e-01
9.7000000000e-02, -4.1490260388e-02, 7.8324247040e-01
9.8000000000e-02, -5.5407056192e-02, 7.8227699894e-01
9.9000000000e-02, -4.9454149288e-02, 7.8090632962e-01
1.0000000000e-01, -3.4146674392e-02, 7.8065120504e-01
1.0100000000e-01, -2.3281368682e-02, 7.8076626122e-01
1.0200000000e-01, -3.1175223383e-02, 7.8061118550e-01
1.0300000000e-01, -4.4771862849e-02, 7.8041609023e-01
1.0400000000e-01, -3.6252702801e-02, 7.8081628565e-01
1.0500000000e-01, -2.7023195878e-02, 7.8125650061e-01
1.0600000000e-01, -1.1115427849e-02, 7.8204188413e-01
1.0700000000e-01, -1.2110913962e-02, 7.8292731650e-01
1.0800000000e-01, -2.3966703342e-02, 7.8416291987e-01
1.0900000000e-01, -3.8803948617e-02, 7.8467316903e-01
