% Moku:Go Data Logger
% Input 1, DC coupling, 10 Vpp range
% Input 2, DC coupling, 10 Vpp range
% Acquisition rate: 1.0000000000e+03 Hz, Precision mode
% Output 1 - Sine, 10.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% Output 2 - Ramp, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, symmetry 90.00 %
% Acquired 1970-01-28 T 07:18:51 +1000
% Time (s), Input 1 (V), Input 2 (V)
0.0000000000e+00, -2.2686077991e-02, 3.2928929747e+00
1.0000000000e-03, -3.0870074374e-02, 3.2902016605e+00
2.0000000000e-03, -4.3381183757e-02, 3.2869500727e+00
3.0000000000e-03, -3.3511364159e-02, 3.2852192275e+00
4.0000000000e-03, -2.5252331136e-02, 3.2847189832e+00
5.0000000000e-03, -1.1080410750e-02, 3.2854943618e+00
6.0000000000e-03, -1.5472555508e-02, 3.2875553683e+00
7.0000000000e-03, -2.9029175432e-02, 3.2889210351e+00
8.0000000000e-03, -4.1825424054e-02, 3.2905618364e+00
9.0000000000e-03, -3.6807973949e-02, 3.2915823347e+00
1.0000000000e-02, -2.4221827924e-02, 3.2911171075e+00
1.1000000000e-02, -2.4571998918e-02, 3.2911821393e+00
1.2000000000e-02, -3.6067612418e-02, 3.2906118608e+00
1.3000000000e-02, -4.9504173716e-02, 3.2876204000e+00
1.4000000000e-02, -5.4861789929e-02, 3.2865148602e+00
1.5000000000e-02, -4.3941457348e-02, 3.2864198138e+00
1.6000000000e-02, -2.7063215421e-02, 3.2847239856e+00
1.7000000000e-02, -2.6567973586e-02, 3.2859946061e+00
1.8000000000e-02, -3.5987573334e-02, 3.2870951435e+00
1.9000000000e-02, -4.4681818879e-02, 3.2883507567e+00
2.0000000000e-02, -3.2675956216e-02, 3.2910070538e+00
2.1000000000e-02, -2.1860674933e-02, 3.2932431457e+00
2.2000000000e-02, -1.0079922195e-02, 3.2943887051e+00
2.3000000000e-02, -1.8874216596e-02, 3.2943636929e+00
2.4000000000e-02, -3.3741476527e-02, 3.2934032239e+00
2.5000000000e-02, -4.2875937037e-02, 3.2915323103e+00
2.6000000000e-02, -3.5287231345e-02, 3.2882407029e+00
2.7000000000e-02, -2.0505012941e-02, 3.2850841615e+00
2.8000000000e-02, -2.9344329327e-02, 3.2822277667e+00
